time,userID,longitude,latitude,average,standard,amount
2019/10/25 10:25,,24.03162678,120.690277,3.02,1.09,20
2019/10/25 10:25,,24.03162678,120.690277,1.82,0.81,20
2019/10/25 10:25,,24.03162686,120.6902769,3.18,1.05,20
2019/10/25 10:25,,24.03162683,120.6902769,3.62,1.11,20
2019/10/25 10:25,,24.03162683,120.6902769,1.72,0.83,20
2019/10/25 10:25,,24.03162683,120.6902769,5.97,1.53,20
2019/10/25 10:25,,24.03162683,120.6902769,6.25,1.46,20
2019/10/25 10:26,,24.03162683,120.6902769,4.45,1.28,20
2019/10/25 10:26,,24.03162683,120.6902769,0.52,0.5,20
2019/10/25 10:26,,24.03162683,120.6902768,2.01,0.79,20
2019/10/25 10:36,,24.03162681,120.6902771,3.71,1.14,34
2019/10/25 10:36,,24.03162678,120.6902771,2.5,0.95,34
2019/10/25 10:36,,24.03162678,120.6902771,6.56,1.43,34
2019/10/25 10:36,,24.03162678,120.6902771,3.07,1.14,34
2019/10/25 10:37,,24.03162678,120.690277,3.3,0.95,34
2019/10/25 10:37,,24.03162675,120.690277,5,1.34,34
2019/10/25 10:37,,24.03162678,120.690277,4.69,1.23,34
2019/10/25 10:37,,24.03162675,120.690277,3.41,1.07,34
2019/10/25 10:37,,24.03162675,120.690277,4.66,1.37,34
2019/10/25 10:37,,24.03162675,120.690277,0.59,0.49,34
2019/10/25 10:37,,24.03162678,120.690277,3.02,1.07,34
2019/10/25 10:37,,24.03162678,120.690277,1.84,0.8,34
2019/10/25 10:37,,24.03162686,120.6902769,3.23,1.06,34
2019/10/25 10:38,,24.03162683,120.6902769,3.59,1.12,34
2019/10/25 10:38,,24.03162683,120.6902769,1.68,0.85,34
2019/10/25 10:38,,24.03162683,120.6902769,6.06,1.53,34
2019/10/25 10:38,,24.03162683,120.6902769,6.2,1.52,34
2019/10/25 10:38,,24.03162683,120.6902769,4.37,1.28,34
2019/10/25 10:38,,24.03162683,120.6902769,0.53,0.5,34
2019/10/25 10:38,,24.03162683,120.6902768,2.02,0.8,34
2019/10/25 10:38,,24.03162683,120.6902768,3.44,1.02,34
2019/10/25 10:38,,24.03162683,120.6902768,5,1.33,34
2019/10/25 10:39,,24.03162683,120.6902768,4.65,1.26,34
2019/10/25 10:39,,24.03162683,120.6902768,3.04,1.04,34
2019/10/25 10:39,,24.03162683,120.6902768,1.94,0.83,34
2019/10/25 10:39,,24.03162683,120.6902768,2.02,0.81,34
2019/10/25 10:39,,24.03162686,120.6902768,2.23,0.77,34
2019/10/25 10:39,,24.03162686,120.6902768,4.01,1.12,34
2019/10/25 10:39,,24.03162686,120.6902768,1.99,0.82,34
2019/10/25 10:39,,24.03162689,120.6902768,7.54,1.66,34
2019/10/25 10:39,,24.03162631,120.6902802,2.6,0.95,34
2019/10/25 10:40,,24.03162625,120.6902801,2.46,0.95,34
2019/10/25 10:40,,24.03162622,120.6902802,3.36,1.01,34
2019/10/25 10:40,,24.03162622,120.6902802,5.88,1.37,34
2019/10/25 10:57,,24.02858619,120.6914648,2.77,0.92,39
2019/10/25 10:57,,24.02843728,120.6890062,0.69,0.46,39
2019/10/25 10:57,,24.04151078,120.6924193,0.58,0.49,39
2019/10/25 10:58,,24.02843728,120.6890062,5.47,1.44,39
2019/10/25 10:58,,24.02843728,120.6890062,0.72,0.45,39
2019/10/25 10:58,,24.04151078,120.6924193,4.04,1.27,39
2019/10/25 10:58,,24.04151078,120.6924193,3.38,0.99,39
2019/10/25 10:58,,24.04151078,120.6924193,6.46,1.46,39
2019/10/25 10:58,,24.04151078,120.6924193,3.72,0.91,39
2019/10/25 10:58,,24.04151078,120.6924193,3.03,1.06,39
2019/10/25 10:58,,24.04151078,120.6924193,1.56,0.88,39
2019/10/25 10:58,,24.04151078,120.6924193,2.28,0.98,39
2019/10/25 10:59,,24.04151078,120.6924193,2.79,1.08,39
2019/10/25 10:59,,24.04151078,120.6924193,2.1,0.74,39
2019/10/25 10:59,,24.04151078,120.6924193,5.15,1.27,39
2019/10/25 10:59,,24.04151078,120.6924193,3.92,1.12,39
2019/10/25 10:59,,24.04151078,120.6924193,5.88,1.41,39
2019/10/25 10:59,,24.04151078,120.6924193,3.34,1.18,39
2019/10/25 10:59,,24.04151078,120.6924193,2.69,0.9,39
2019/10/25 10:59,,24.04151078,120.6924193,5.02,1.13,39
2019/10/25 10:59,,24.04151078,120.6924193,3.32,1.01,39
2019/10/25 10:59,,24.04151078,120.6924193,4.23,1.03,39
2019/10/25 11:00,,24.04151078,120.6924193,1.5,0.85,39
2019/10/25 11:00,,24.04151078,120.6924193,5.65,1.26,39
2019/10/25 11:00,,24.04151078,120.6924193,1.8,0.83,39
2019/10/25 11:00,,24.04151078,120.6924193,3.33,1.19,39
2019/10/25 11:00,,24.04151078,120.6924193,2.6,0.96,39
2019/10/25 11:00,,24.04151078,120.6924193,3.43,1.02,39
2019/10/25 11:00,,24.04151078,120.6924193,4.17,1.05,39
2019/10/25 11:00,,24.04151078,120.6924193,1.18,0.7,39
2019/10/25 11:00,,24.04151078,120.6924193,0.7,0.46,39
2019/10/25 11:01,,24.04151078,120.6924193,1.35,0.67,39
2019/10/25 11:01,,24.04151078,120.6924193,2.97,0.83,39
2019/10/25 11:01,,24.04151078,120.6924193,6.07,1.34,39
2019/10/25 11:01,,24.04151078,120.6924193,4.13,1.11,39
2019/10/25 11:01,,24.04151078,120.6924193,3.6,1.2,39
2019/10/25 11:01,,24.04151078,120.6924193,2.97,1.07,39
2019/10/25 11:01,,24.04151078,120.6924193,1.29,0.67,39
2019/10/25 11:01,,24.04151078,120.6924193,4.73,1.33,39
2019/10/25 11:09,,24.02858619,120.6914648,2.82,0.9,49
2019/10/25 11:09,,24.02843728,120.6890062,0.7,0.46,49
2019/10/25 11:09,,24.04151078,120.6924193,0.59,0.49,49
2019/10/25 11:10,,24.02843728,120.6890062,5.43,1.46,49
2019/10/25 11:10,,24.02843728,120.6890062,0.71,0.45,49
2019/10/25 11:10,,24.04151078,120.6924193,4,1.29,49
2019/10/25 11:10,,24.04151078,120.6924193,3.46,1.02,49
2019/10/25 11:10,,24.04151078,120.6924193,6.52,1.47,49
2019/10/25 11:10,,24.04151078,120.6924193,3.69,0.94,49
2019/10/25 11:10,,24.04151078,120.6924193,2.98,1.08,49
2019/10/25 11:10,,24.04151078,120.6924193,1.59,0.86,49
2019/10/25 11:10,,24.04151078,120.6924193,2.33,0.99,49
2019/10/25 11:11,,24.04151078,120.6924193,2.83,1.08,49
2019/10/25 11:11,,24.04151078,120.6924193,2.13,0.76,49
2019/10/25 11:11,,24.04151078,120.6924193,5.14,1.24,49
2019/10/25 11:11,,24.04151078,120.6924193,3.9,1.13,49
2019/10/25 11:11,,24.04151078,120.6924193,5.88,1.4,49
2019/10/25 11:11,,24.04151078,120.6924193,3.27,1.23,49
2019/10/25 11:11,,24.04151078,120.6924193,2.73,0.92,49
2019/10/25 11:11,,24.04151078,120.6924193,4.96,1.15,49
2019/10/25 11:11,,24.04151078,120.6924193,3.25,1.05,49
2019/10/25 11:12,,24.04151078,120.6924193,4.21,1.04,49
2019/10/25 11:12,,24.04151078,120.6924193,1.49,0.9,49
2019/10/25 11:12,,24.04151078,120.6924193,5.62,1.26,49
2019/10/25 11:12,,24.04151078,120.6924193,1.81,0.82,49
2019/10/25 11:12,,24.04151078,120.6924193,3.28,1.22,49
2019/10/25 11:12,,24.04151078,120.6924193,2.58,0.92,49
2019/10/25 11:12,,24.04151078,120.6924193,3.41,1.06,49
2019/10/25 11:12,,24.04151078,120.6924193,4.23,1.07,49
2019/10/25 11:12,,24.04151078,120.6924193,1.24,0.67,49
2019/10/25 11:13,,24.04151078,120.6924193,0.69,0.46,49
2019/10/25 11:13,,24.04151078,120.6924193,1.29,0.69,49
2019/10/25 11:13,,24.04151078,120.6924193,3,0.83,49
2019/10/25 11:13,,24.04151078,120.6924193,6.18,1.33,49
2019/10/25 11:13,,24.04151078,120.6924193,4.1,1.1,49
2019/10/25 11:13,,24.04151078,120.6924193,3.62,1.24,49
2019/10/25 11:13,,24.04151078,120.6924193,3.01,1.07,49
2019/10/25 11:13,,24.04151078,120.6924193,1.29,0.67,49
2019/10/25 11:13,,24.04151078,120.6924193,4.68,1.31,49
2019/10/25 11:14,,24.04151078,120.6924193,5.92,1.16,49
2019/10/25 11:14,,24.04151078,120.6924193,0.52,0.5,49
2019/10/25 11:14,,24.04151078,120.6924193,2.81,0.85,49
2019/10/25 11:14,,24.04151078,120.6924193,2.44,0.96,49
2019/10/25 11:14,,24.04151078,120.6924193,1.4,0.59,49
2019/10/25 11:14,,24.04151078,120.6924193,0,0,49
2019/10/25 11:14,,24.04151078,120.6924193,3.65,0.96,49
2019/10/25 11:14,,24.04151078,120.6924193,0.5,0.5,49
2019/10/25 11:14,,24.04151078,120.6924193,3.05,0.8,49
2019/10/25 11:15,,24.04151078,120.6924193,4.64,1.21,49
2019/10/25 11:20,862ba96ca7595beb,,,2.04,0.76,1
2019/10/25 14:30,,24.03156853,120.6902652,2.44,0.94,1
2019/10/25 14:32,,24.03156797,120.6902648,7.5,1.57,1
2019/10/25 14:35,,24.03156797,120.6902648,7.61,1.6,1
2019/10/25 14:37,,24.03156769,120.6902646,8.1,1.52,1
2019/10/25 14:42,,24.03156758,120.6902646,6.39,1.3,1
2019/10/25 14:45,,24.03156756,120.6902646,11.28,1.84,1
2019/10/25 14:48,,24.03156756,120.6902646,11.25,1.96,1
2019/10/25 14:51,,24.0315675,120.6902646,5.24,1.37,1
2019/10/25 14:52,,24.0315675,120.6902646,5.2,1.31,1
2019/10/25 14:53,,24.0315675,120.6902646,9.29,1.85,1
2019/10/25 14:56,rice102-1081025-H-1-all(37),24.03156853,120.6902652,2.52,0.92,37
2019/10/25 14:56,rice102-1081025-H-1-all(37),24.03156797,120.6902648,7.67,1.59,37
2019/10/25 14:56,rice102-1081025-H-1-all(37),24.03156769,120.6902646,8.06,1.53,37
2019/10/25 14:57,rice102-1081025-H-1-all(37),24.03156758,120.6902646,6.4,1.3,37
2019/10/25 14:57,rice102-1081025-H-1-all(37),24.03156756,120.6902646,11.13,1.87,37
2019/10/25 14:57,rice102-1081025-H-1-all(37),24.03156753,120.6902646,2.86,1.04,37
2019/10/25 14:57,rice102-1081025-H-1-all(37),24.0315675,120.6902646,5.13,1.35,37
2019/10/25 14:57,rice102-1081025-H-1-all(37),24.0315675,120.6902646,9.23,1.81,37
2019/10/25 14:57,rice102-1081025-H-1-all(37),24.03159008,120.6902713,4.78,1.38,37
2019/10/25 14:57,rice102-1081025-H-1-all(37),24.03158486,120.6902728,3.62,1.19,37
2019/10/25 14:57,rice102-1081025-H-1-all(37),24.03158175,120.6902743,13.57,1.97,37
2019/10/25 14:57,rice102-1081025-H-1-all(37),24.0315795,120.6902743,11.8,2.01,37
2019/10/25 14:58,rice102-1081025-H-1-all(37),24.03157894,120.6902745,20.58,2.55,37
2019/10/25 14:58,rice102-1081025-H-1-all(37),24.03157542,120.6902754,2.59,1.13,37
2019/10/25 14:58,rice102-1081025-H-1-all(37),24.03157483,120.6902757,5.76,1.37,37
2019/10/25 14:58,rice102-1081025-H-1-all(37),24.03156372,120.6902849,12.62,1.98,37
2019/10/25 14:58,rice102-1081025-H-1-all(37),24.03156375,120.6902853,3.74,1.09,37
2019/10/25 14:58,rice102-1081025-H-1-all(37),24.03156375,120.6902852,9.15,1.74,37
2019/10/25 14:58,rice102-1081025-H-1-all(37),24.03156369,120.6902852,7.84,1.58,37
2019/10/25 14:58,rice102-1081025-H-1-all(37),24.03156372,120.6902852,14.13,2.19,37
2019/10/25 14:58,rice102-1081025-H-1-all(37),24.03156372,120.6902853,7.23,1.36,37
2019/10/25 14:59,rice102-1081025-H-1-all(37),24.03156389,120.6902856,4.39,1.26,37
2019/10/25 14:59,rice102-1081025-H-1-all(37),24.03156389,120.6902856,2.73,1.08,37
2019/10/25 14:59,rice102-1081025-H-1-all(37),24.03156389,120.6902856,5.62,1.22,37
2019/10/25 14:59,rice102-1081025-H-1-all(37),24.03156389,120.6902856,9.93,1.9,37
2019/10/25 14:59,rice102-1081025-H-1-all(37),24.03156392,120.6902856,6.84,1.38,37
2019/10/25 14:59,rice102-1081025-H-1-all(37),24.03156394,120.6902856,7.48,1.57,37
2019/10/25 14:59,rice102-1081025-H-1-all(37),24.03156394,120.6902856,0,0,37
2019/10/25 14:59,rice102-1081025-H-1-all(37),24.03156392,120.6902856,3.29,1.18,37
2019/10/25 14:59,rice102-1081025-H-1-all(37),24.03156967,120.6902823,4.44,1.21,37
2019/10/25 15:00,rice102-1081025-H-1-all(37),24.03156936,120.6902829,4.09,1.27,37
2019/10/25 15:00,rice102-1081025-H-1-all(37),24.03156875,120.6902826,5.24,1.32,37
2019/10/25 15:00,rice102-1081025-H-1-all(37),24.03156811,120.6902823,6.67,1.55,37
2019/10/25 15:00,,24.03158486,120.6902728,3.6,1.17,1
2019/10/25 15:00,rice102-1081025-H-1-all(37),24.03156739,120.6902814,1.5,0.61,37
2019/10/25 15:00,rice102-1081025-H-1-all(37),24.03156725,120.6902813,1.88,0.85,37
2019/10/25 15:00,rice102-1081025-H-1-all(37),24.03156717,120.6902813,5.21,1.43,37
2019/10/25 15:00,rice102-1081025-H-1-all(37),24.03156714,120.6902813,2.31,0.95,37
2019/10/25 15:05,rice102-1081025-H-2-all(36),24.03156833,120.6902586,0.49,0.5,36
2019/10/25 15:05,rice102-1081025-H-2-all(36),24.03156856,120.6902607,0.52,0.5,36
2019/10/25 15:05,rice102-1081025-H-2-all(36),24.03156942,120.6902596,4.69,1.14,36
2019/10/25 15:05,rice102-1081025-H-2-all(36),24.03156853,120.6902596,3.06,1.07,36
2019/10/25 15:05,rice102-1081025-H-2-all(36),24.03156847,120.6902596,4.46,1.02,36
2019/10/25 15:06,rice102-1081025-H-2-all(36),24.03156925,120.6902597,4.97,1.35,36
2019/10/25 15:06,rice102-1081025-H-2-all(36),24.03156978,120.6902596,2.74,0.91,36
2019/10/25 15:06,rice102-1081025-H-2-all(36),24.03157022,120.6902596,3.56,1.14,36
2019/10/25 15:06,rice102-1081025-H-2-all(36),24.03157022,120.6902597,4.41,1.2,36
2019/10/25 15:06,rice102-1081025-H-2-all(36),24.03157042,120.6902596,4.62,1.41,36
2019/10/25 15:06,rice102-1081025-H-2-all(36),24.03157075,120.6902596,1.94,1.03,36
2019/10/25 15:06,rice102-1081025-H-2-all(36),24.03157092,120.6902597,6.96,1.57,36
2019/10/25 15:06,rice102-1081025-H-2-all(36),24.03157106,120.6902597,1.55,0.86,36
2019/10/25 15:06,rice102-1081025-H-2-all(36),24.03157708,120.6902683,1.81,0.83,36
2019/10/25 15:07,rice102-1081025-H-2-all(36),24.03157828,120.6902751,1.96,0.99,36
2019/10/25 15:07,,24.03157894,120.6902745,20.51,2.59,1
2019/10/25 15:07,rice102-1081025-H-2-all(36),24.03157461,120.6902689,4.2,1.11,36
2019/10/25 15:07,rice102-1081025-H-2-all(36),24.03157903,120.6902659,3.44,1.25,36
2019/10/25 15:07,rice102-1081025-H-2-all(36),24.03157931,120.690266,5.08,1.3,36
2019/10/25 15:07,rice102-1081025-H-2-all(36),24.03157964,120.6902659,2.39,0.99,36
2019/10/25 15:07,rice102-1081025-H-2-all(36),24.03157964,120.6902658,7.2,1.65,36
2019/10/25 15:07,rice102-1081025-H-2-all(36),24.03157978,120.6902658,6.79,1.38,36
2019/10/25 15:07,rice102-1081025-H-2-all(36),24.03157975,120.6902658,1.91,0.83,36
2019/10/25 15:07,rice102-1081025-H-2-all(36),24.03156958,120.690304,4.67,1.35,36
2019/10/25 15:08,rice102-1081025-H-2-all(36),24.03157147,120.6903031,4.38,1.19,36
2019/10/25 15:08,rice102-1081025-H-2-all(36),24.03157042,120.6903022,2.2,0.78,36
2019/10/25 15:08,rice102-1081025-H-2-all(36),24.03157,120.6903021,3.92,1.15,36
2019/10/25 15:08,rice102-1081025-H-2-all(36),24.03157003,120.6903022,4.3,1.23,36
2019/10/25 15:08,rice102-1081025-H-2-all(36),24.03151117,120.6902747,3.84,1.2,36
2019/10/25 15:08,rice102-1081025-H-2-all(36),24.03147053,120.6902673,4.41,1.25,36
2019/10/25 15:08,rice102-1081025-H-2-all(36),24.03155803,120.6903379,2.21,1.01,36
2019/10/25 15:08,rice102-1081025-H-2-all(36),24.03156792,120.6903576,0,0,36
2019/10/25 15:08,rice102-1081025-H-2-all(36),24.03155139,120.6903018,2.5,0.95,36
2019/10/25 15:09,rice102-1081025-H-2-all(36),24.03158408,120.6902759,1.19,0.69,36
2019/10/25 15:09,rice102-1081025-H-2-all(36),24.03163786,120.690294,0.51,0.5,36
2019/10/25 15:09,rice102-1081025-H-2-all(36),24.03166878,120.6902832,3.5,0.94,36
2019/10/25 15:09,rice102-1081025-H-2-all(36),24.03166744,120.6902799,0.49,0.5,36
2019/10/25 15:13,rice102-1081025-H-3-all(33),24.0316805,120.6902467,9.73,1.93,33
2019/10/25 15:13,rice102-1081025-H-3-all(33),24.03168039,120.6902467,7.72,1.62,33
2019/10/25 15:14,rice102-1081025-H-3-all(33),24.03168031,120.6902466,5.29,1.26,33
2019/10/25 15:14,rice102-1081025-H-3-all(33),24.03168028,120.6902466,1.37,0.68,33
2019/10/25 15:14,rice102-1081025-H-3-all(33),24.03168031,120.6902465,1.17,0.68,33
2019/10/25 15:14,rice102-1081025-H-3-all(33),24.03168094,120.6902464,5.52,1.46,33
2019/10/25 15:14,rice102-1081025-H-3-all(33),24.03168114,120.6902462,9.88,1.93,33
2019/10/25 15:14,rice102-1081025-H-3-all(33),24.03168097,120.6902461,6.74,1.63,33
2019/10/25 15:14,rice102-1081025-H-3-all(33),24.03171228,120.6902359,3.86,1.12,33
2019/10/25 15:14,rice102-1081025-H-4-all(34),24.03167647,120.6902307,2.74,0.88,34
2019/10/25 15:14,rice102-1081025-H-3-all(33),24.03170767,120.6902364,8.29,1.54,33
2019/10/25 15:15,rice102-1081025-H-4-all(34),24.03168144,120.690238,5.24,1.37,34
2019/10/25 15:15,rice102-1081025-H-3-all(33),24.03170753,120.6902364,14.05,2.17,33
2019/10/25 15:15,rice102-1081025-H-4-all(34),24.03168147,120.6902381,4.74,1.31,34
2019/10/25 15:15,rice102-1081025-H-3-all(33),24.03170747,120.6902364,9.62,1.78,33
2019/10/25 15:15,rice102-1081025-H-4-all(34),24.03168139,120.6902382,5.83,1.37,34
2019/10/25 15:15,rice102-1081025-H-3-all(33),24.03170742,120.6902363,5.79,1.43,33
2019/10/25 15:15,rice102-1081025-H-4-all(34),24.03168131,120.6902381,6.07,1.33,34
2019/10/25 15:15,rice102-1081025-H-3-all(33),24.03170708,120.6902362,6.49,1.59,33
2019/10/25 15:15,rice102-1081025-H-4-all(34),24.03168128,120.6902381,4.34,1.21,34
2019/10/25 15:15,rice102-1081025-H-3-all(33),24.03170689,120.6902362,2.49,0.88,33
2019/10/25 15:15,rice102-1081025-H-4-all(34),24.03168131,120.6902381,3.32,0.96,34
2019/10/25 15:16,rice102-1081025-H-3-all(33),24.03170686,120.6902362,11.27,1.83,33
2019/10/25 15:16,rice102-1081025-H-4-all(34),24.03168147,120.6902382,4.86,1.1,34
2019/10/25 15:16,rice102-1081025-H-3-all(33),24.03170675,120.6902362,9.57,1.8,33
2019/10/25 15:16,rice102-1081025-H-4-all(34),24.03168142,120.6902382,6.87,1.47,34
2019/10/25 15:16,rice102-1081025-H-3-all(33),24.03170675,120.6902362,3.54,1.2,33
2019/10/25 15:16,rice102-1081025-H-5-all(37),24.03172442,120.6902608,0,0,37
2019/10/25 15:16,rice102-1081025-H-4-all(34),24.03168139,120.6902382,7.02,1.63,34
2019/10/25 15:16,rice102-1081025-H-3-all(33),24.03168214,120.6902253,2.26,0.99,33
2019/10/25 15:16,rice102-1081025-H-5-all(37),24.03172467,120.6902618,1.69,0.82,37
2019/10/25 15:16,rice102-1081025-H-4-all(34),24.03168136,120.6902382,9.56,1.66,34
2019/10/25 15:16,rice102-1081025-H-3-all(33),24.03167783,120.6902266,2.42,0.96,33
2019/10/25 15:17,rice102-1081025-H-5-all(37),24.03173508,120.6902774,2.49,0.95,37
2019/10/25 15:17,rice102-1081025-H-4-all(34),24.03168136,120.6902382,2.63,0.92,34
2019/10/25 15:17,rice102-1081025-H-3-all(33),24.03167961,120.6902191,5.12,1.31,33
2019/10/25 15:17,rice102-1081025-H-5-all(37),24.03173606,120.6902737,0.68,0.47,37
2019/10/25 15:17,rice102-1081025-H-6-all(38),24.03175022,120.6902205,2.13,0.97,38
2019/10/25 15:17,rice102-1081025-H-4-all(34),24.03168136,120.6902382,6.41,1.59,34
2019/10/25 15:17,rice102-1081025-H-3-all(33),24.03167789,120.6902191,3.18,1.07,33
2019/10/25 15:17,rice102-1081025-H-5-all(37),24.03173628,120.6902701,2.12,0.74,37
2019/10/25 15:17,rice102-1081025-H-6-all(38),24.03173972,120.6902479,2.01,0.8,38
2019/10/25 15:17,rice102-1081025-H-4-all(34),24.03168133,120.6902382,6.45,1.42,34
2019/10/25 15:17,rice102-1081025-H-3-all(33),24.03167781,120.6902194,4.22,1.24,33
2019/10/25 15:18,rice102-1081025-H-5-all(37),24.03173578,120.6902701,4.23,1.26,37
2019/10/25 15:18,rice102-1081025-H-6-all(38),24.03175033,120.6902608,4.6,0.96,38
2019/10/25 15:18,rice102-1081025-H-4-all(34),24.03168139,120.6902383,4.67,1.25,34
2019/10/25 15:18,rice102-1081025-H-3-all(33),24.03167786,120.6902196,4.39,1.24,33
2019/10/25 15:18,rice102-1081025-H-5-all(37),24.03173508,120.6902753,2.36,0.96,37
2019/10/25 15:18,rice102-1081025-H-7-all(38),24.03177647,120.6902624,1.69,0.82,38
2019/10/25 15:18,rice102-1081025-H-6-all(38),24.03174903,120.6902607,6.67,1.54,38
2019/10/25 15:18,rice102-1081025-H-4-all(34),24.03168142,120.6902383,2.28,1.01,34
2019/10/25 15:18,rice102-1081025-H-3-all(33),24.03167806,120.6902196,3.52,1.22,33
2019/10/25 15:18,rice102-1081025-H-5-all(37),24.031746,120.6902788,1.91,0.79,37
2019/10/25 15:18,rice102-1081025-H-7-all(38),24.03177672,120.6902654,0,0,38
2019/10/25 15:19,rice102-1081025-H-6-all(38),24.03174536,120.6902553,6.01,1.21,38
2019/10/25 15:19,rice102-1081025-H-4-all(34),24.03168203,120.6902379,7.42,1.74,34
2019/10/25 15:19,rice102-1081025-H-3-all(33),24.03167844,120.6902196,4.2,1.27,33
2019/10/25 15:19,rice102-1081025-H-5-all(37),24.03174739,120.6902815,0.51,0.5,37
2019/10/25 15:19,rice102-1081025-H-7-all(38),24.03177558,120.6902654,0,0,38
2019/10/25 15:19,rice102-1081025-H-6-all(38),24.03175358,120.6902556,6.37,1.62,38
2019/10/25 15:19,rice102-1081025-H-4-all(34),24.03168197,120.690238,3.23,1.04,34
2019/10/25 15:19,rice102-1081025-H-3-all(33),24.03167789,120.6902517,5.5,1.46,33
2019/10/25 15:19,rice102-1081025-H-5-all(37),24.03173906,120.6902888,2.88,1.12,37
2019/10/25 15:19,rice102-1081025-H-7-all(38),24.03177569,120.6902651,1.4,0.59,38
2019/10/25 15:20,rice102-1081025-H-6-all(38),24.03175386,120.6902555,4.68,1.2,38
2019/10/25 15:20,rice102-1081025-H-4-all(34),24.03168206,120.690238,3.39,1.01,34
2019/10/25 15:20,rice102-1081025-H-3-all(33),24.03167867,120.6902199,5.17,1.43,33
2019/10/25 15:20,rice102-1081025-H-5-all(37),24.03174283,120.6902853,1.86,0.86,37
2019/10/25 15:20,rice102-1081025-H-7-all(38),24.03177583,120.6902651,2.76,1.09,38
2019/10/25 15:20,rice102-1081025-H-6-all(38),24.03175672,120.6902564,3.99,1.27,38
2019/10/25 15:20,rice102-1081025-H-4-all(34),24.03168633,120.6902379,4.01,1.09,34
2019/10/25 15:20,rice102-1081025-H-3-all(33),24.03167858,120.6902199,1.37,0.64,33
2019/10/25 15:20,rice102-1081025-H-5-all(37),24.03174397,120.6902856,2.73,0.93,37
2019/10/25 15:20,rice102-1081025-H-7-all(38),24.03177619,120.690265,7.1,1.75,38
2019/10/25 15:21,rice102-1081025-H-6-all(38),24.03175692,120.6902564,2.89,0.91,38
2019/10/25 15:21,rice102-1081025-H-4-all(34),24.03168697,120.6902379,7.22,1.55,34
2019/10/25 15:21,rice102-1081025-H-3-all(33),24.03167858,120.69022,6.67,1.65,33
2019/10/25 15:21,rice102-1081025-H-5-all(37),24.03174439,120.6902858,1.57,0.9,37
2019/10/25 15:21,rice102-1081025-H-7-all(38),24.03177672,120.6902651,5.7,1.37,38
2019/10/25 15:21,rice102-1081025-H-6-all(38),24.03175694,120.6902564,6.29,1.44,38
2019/10/25 15:21,rice102-1081025-H-4-all(34),24.03168694,120.6902379,2.77,1.11,34
2019/10/25 15:21,rice102-1081025-H-3-all(33),24.03167861,120.69022,5.71,1.54,33
2019/10/25 15:21,rice102-1081025-H-5-all(37),24.03174392,120.690286,2.19,1,37
2019/10/25 15:21,rice102-1081025-H-7-all(38),24.03177706,120.6902652,3.34,1.18,38
2019/10/25 15:22,rice102-1081025-H-6-all(38),24.031757,120.6902564,3.02,1.09,38
2019/10/25 15:22,rice102-1081025-H-4-all(34),24.03168694,120.6902379,6.72,1.6,34
2019/10/25 15:22,rice102-1081025-H-3-all(33),24.03167861,120.6902201,7.54,1.49,33
2019/10/25 15:22,rice102-1081025-H-5-all(37),24.03174394,120.6902863,4.48,1.23,37
2019/10/25 15:22,rice102-1081025-H-7-all(38),24.03177719,120.6902652,5.12,1.09,38
2019/10/25 15:22,rice102-1081025-H-6-all(38),24.03175708,120.6902563,3.1,0.81,38
2019/10/25 15:22,rice102-1081025-H-4-all(34),24.03168692,120.6902379,3.69,1.13,34
2019/10/25 15:22,rice102-1081025-H-3-all(33),24.03167858,120.6902201,3.62,1.2,33
2019/10/25 15:22,rice102-1081025-H-5-all(37),24.03174392,120.6902863,2.33,0.97,37
2019/10/25 15:22,rice102-1081025-H-7-all(38),24.03177725,120.6902652,0.49,0.5,38
2019/10/25 15:23,rice102-1081025-H-6-all(38),24.03175708,120.6902563,1.97,0.85,38
2019/10/25 15:23,rice102-1081025-H-4-all(34),24.03168689,120.6902379,2.41,0.98,34
2019/10/25 15:23,rice102-1081025-H-5-all(37),24.03174503,120.6902866,1.91,0.83,37
2019/10/25 15:23,rice102-1081025-H-7-all(38),24.03177725,120.6902652,5.12,1.28,38
2019/10/25 15:23,rice102-1081025-H-6-all(38),24.03175717,120.6902562,7.58,1.41,38
2019/10/25 15:23,rice102-1081025-H-4-all(34),24.03168689,120.6902379,4.33,1.04,34
2019/10/25 15:23,rice102-1081025-H-5-all(37),24.03174506,120.6902867,2.07,0.78,37
2019/10/25 15:23,rice102-1081025-H-7-all(38),24.03177728,120.6902652,3.77,1.18,38
2019/10/25 15:23,rice102-1081025-H-6-all(38),24.03175678,120.6902599,2.29,0.95,38
2019/10/25 15:23,rice102-1081025-H-4-all(34),24.03168689,120.6902379,1.68,0.87,34
2019/10/25 15:24,rice102-1081025-H-5-all(37),24.03174517,120.6902866,3.91,1.13,37
2019/10/25 15:24,rice102-1081025-H-7-all(38),24.03177742,120.6902652,7.93,1.64,38
2019/10/25 15:24,rice102-1081025-H-6-all(38),24.03176958,120.6902583,12.31,1.97,38
2019/10/25 15:24,rice102-1081025-H-4-all(34),24.03168683,120.6902379,3.12,1.05,34
2019/10/25 15:24,rice102-1081025-H-5-all(37),24.03174517,120.6902866,3.69,0.95,37
2019/10/25 15:24,rice102-1081025-H-7-all(38),24.03177753,120.6902653,4.22,1.25,38
2019/10/25 15:24,rice102-1081025-H-4-all(34),24.03168678,120.6902379,4.38,1.24,34
